Candidate,Party,Country,extra info,source_file,source_sheet,source_row
Lisa Nåbo,Swedish Social Democratic Party,Sweden,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,681
Ola Möller,Swedish Social Democratic Party,Sweden,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,682
Jan Emanuel,Swedish Social Democratic Party,Sweden,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,683
Ebba Busch,Christian Democrats,Sweden,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,684
Johan Pehrson,Liberals,Sweden,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,685
Amanda Lind,Green Party,Sweden,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,686
Henrik Wahlström,Others,Sweden,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,687
Anna Maria Corazza Bildt,Liberals,Sweden,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,688
Anton Bylin,Green Party,Sweden,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,689
Leon McManus,Green Party,Sweden,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,690
Sara Skyttedal,Folklistan,Sweden,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,691
Muharrem Demirok,Centre Party,Sweden,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,692
Rebecka Forsberg,Others,Sweden,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,693
David Lång,Sweden Democrats,Sweden,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,694
Bloco de Esquerda,Bloco de Esquerda,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,695
Partido Socialista,Partido Socialista,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,696
Chega,Chega,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,697
Nova Direita,Nova Direita,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,698
Joe Biden,Democratic Party,United States,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,699
Barack Obama,Democratic Party,United States,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,700
Donald Trump,Republican Party,United States,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,701
Hillary Clinton,Democratic Party,United States,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,702
Luiz Inácio Lula da Silva,Workers' Party,Brazil,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,703
João Galamba,Partido Socialista,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,704
Partido Social Democrata (PSD),Partido Social Democrata,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,705
Pedro Nuno Santos,Partido Socialista,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,706
Aliança Democrática (AD),Aliança Democrática,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,707
Marcelo Rebelo de Sousa,Partido Social Democrata,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,708
Carlos Moedas,Partido Social Democrata,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,709
Rita Matias,Chega,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,710
Rui Tavares,Livre,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,711
Mariana Mortágua,Bloco de Esquerda,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,712
Partido Comunista Português (PCP),Partido Comunista Português,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,713
António Filipe,Partido Comunista Português,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,714
Iniciativa Liberal,Iniciativa Liberal,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,715
Alexandra Leitão,Partido Socialista,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,716
Simon Harris,Fine Gael,Ireland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,717
Pedro Frazão,Chega,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,718
Bruno Nunes,Chega,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,719
Pedro Pinto,Chega,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,720
Ergue-te,Ergue-te,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,721
Pedro Passos Coelho,Social Democratic Party,Portugal,PSD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,722
José Soeiro,Bloco de Esquerda,Portugal,BE,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,723
Volodymyr Zelensky,Servant of the People,Ukraine,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,724
Ami Ayalon,Israeli Labor Party,Israel,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,725
Yehuda Shaul,Breaking the Silence,Israel,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,726
Augusto Santos Silva,Socialist Party,Portugal,PS,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,727
José Sócrates,Socialist Party,Portugal,PS,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,728
Edi Rama,Socialist Party of Albania,Albania,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,729
Paulo Núncio,CDS – People's Party,Portugal,CDS-PP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,730
People–Animals–Nature (PAN),People–Animals–Nature,Portugal,PAN,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,731
Inês de Sousa Real,People–Animals–Nature,Portugal,PAN,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,732
Rita Maria Matias,Chega,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,733
Rui Rocha,Liberal Initiative,Portugal,IL,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,734
José Pacheco,Chega,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,735
Chega Açores,Chega,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,736
Joana Mortágua,Bloco de Esquerda,Portugal,BE,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,737
Marisa Matias,Bloco de Esquerda,Portugal,BE,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,738
Luís Montenegro,Social Democratic Party,Portugal,PSD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,739
Carlos Guimarães Pinto,Iniciativa Liberal,Portugal,IL,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,740
Felipe Melo,Chega,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,741
Jair Bolsonaro,Liberal Party,Brazil,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,742
José Gusmão,Bloco de Esquerda,Portugal,BE,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,743
Emmanuel Macron,La République En Marche!,France,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,744
Rishi Sunak,Conservative Party,United Kingdom,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,745
Dilma Rousseff,Workers' Party,Brazil,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,746
Nancy Pelosi,Democratic Party,United States,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,747
António Leitão Amaro,Social Democratic Party,Portugal,PSD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,748
José Pinto Coelho,National Renovator Party,Portugal,PNR,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,749
ADN,Aliança Democrática Nacional,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,750
Diogo Pacheco de Amorim,Chega,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,751
Volt,Volt Europa,Europe,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,752
CDS – Partido Popular,CDS – People's Party,Portugal,CDS-PP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,753
José Pacheco Pereira,Social Democratic Party,Portugal,PSD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,754
Fabian Figueiredo,Bloco de Esquerda,Portugal,BE,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,755
PML,Partido da Terra,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,756
CDU,Unitary Democratic Coalition,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,757
Chega!,Chega,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,758
Cecília Meireles,CDS – People's Party,Portugal,CDS-PP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,759
António de Oliveira Salazar,National Union,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,760
Paulo Raimundo,Portuguese Communist Party,Portugal,PCP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,761
Maria Manuel Leitão Marques,Socialist Party,Portugal,PS,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,762
Margaret Thatcher,Conservative Party,United Kingdom,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,763
Volt Portugal,Volt Portugal,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,764
Partido Social Democrata,Partido Social Democrata,Portugal,PSD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,765
Aliança Democrática,Aliança Democrática,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,766
Juventude Chega,Chega Youth Wing,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,767
Partido Comunista Português,Portuguese Communist Party,Portugal,PCP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,768
Partido Livre,Livre,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,769
Rui Afonso,Chega,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,770
Partido Pessoas-Animais-Natureza (PAN),People–Animals–Nature Party,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,771
Partido Chega,Chega,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,772
Partido Popular Europeu (EPP),European People's Party,Europe,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,773
Lula da Silva,Workers' Party,Brazil,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,774
European People's Party,European People's Party,Europe,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,775
Partido Os Verdes,"Ecologist Party ""The Greens""",Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,776
Fratelli d'Italia,Brothers of Italy,Italy,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,777
Izquierda Unida,United Left,Spain,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,778
European Left,Party of the European Left,Europe,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,779
Barry Andrews,Fianna Fáil,Ireland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,780
ALDE Party,Alliance of Liberals and Democrats for Europe Party,Europe,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,781
Renew Europe,Renew Europe,Europe,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,782
Carla Zambelli,Liberal Party,Brazil,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,783
Ebrahim Raisi,Combatant Clergy Association,Iran,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,784
Nuno Melo,CDS – People's Party,Portugal,CDS-PP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,785
João Ferreira,Portuguese Communist Party,Portugal,PCP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,786
Rui Fonseca e Castro,Ergue-te,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,787
Benjamin Netanyahu,Likud,Israel,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,788
José Mujica,Broad Front,Uruguay,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,789
Boris Johnson,Conservative Party,United Kingdom,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,790
Ana Gomes,Socialist Party,Portugal,PS,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,791
Fernando Medina,Socialist Party,Portugal,PS,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,792
Anders Vistisen,Danish People's Party,Denmark,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,793
Gunnar Beck,Alternative for Germany,Germany,AfD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,794
Jaak Madison,Conservative People's Party of Estonia,Estonia,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,795
Tom Vandendriessche,Vlaams Belang,Belgium,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,796
Andrew Bailey,Others,United Kingdom,Governor of the Bank of England,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,797
Hashem bin Al Abdullah,Others,Jordan,Crown Prince of Jordan,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,798
Leo Varadkar,Fine Gael,Ireland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,799
Maria Conceição Tavares,Socialist Party,Portugal,PS,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,800
Karoline Edtstadler,Austrian People's Party,Austria,ÖVP,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,801
Ricardo Costa,Others,Portugal,Journalist,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,802
Isabel Damasceno,Social Democratic Party,Portugal,PSD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,803
Alexander De Croo,Open Flemish Liberals and Democrats,Belgium,Open VLD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,804
European People's Party (EPP),European People's Party,Europe,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,805
Mário Soares,Socialist Party,Portugal,PS,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,806
CDS – People's Party (CDS-PP),CDS – People's Party,Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,807
Rui Rio,Social Democratic Party,Portugal,PSD,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,808
Anthony Albanese,Australian Labor Party,Australia,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,809
Sadiq Khan,Labour Party,United Kingdom,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,810
Boyko Borissov,GERB,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,811
GERB,GERB,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,812
Kiril Petkov,We Continue the Change,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,813
Hristo Ivanov,"Yes, Bulgaria",Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,814
"Yes, Bulgaria","Yes, Bulgaria",Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,815
Democratic Bulgaria,Democratic Bulgaria,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,816
We Continue the Change,We Continue the Change,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,817
Denitsa Simeonova,We Continue the Change,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,818
There Is Such a People,There Is Such a People,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,819
Slavi Trifonov,There Is Such a People,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,820
Vladimir Putin,United Russia,Russia,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,821
Kostadin Kostadinov,Revival,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,822
Maya Manolova,Solidary Bulgaria,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,823
Nikolay Denkov,We Continue the Change,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,824
Tomislav Donchev,GERB,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,825
Volen Siderov,Ataka,Bulgaria,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,826
Sebastian Tynkkynen,Perussuomalaiset,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,827
Henna Virkkunen,Kansallinen Kokoomus,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,828
Li Andersson,Vasemmistoliitto,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,829
Anna Kontula,Left Alliance,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,830
Max Chandler-Mather,Greens,Australia,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,831
Maria Ohisalo,Green League,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,832
Pia Lohikoski,Left Alliance,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,833
Jussi Saramo,Left Alliance,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,834
Niina Ratilainen,Green League,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,835
Fatim Diarra,Green League,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,836
Melanie Joly,Liberal Party,Canada,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,837
Arto Satonen,National Coalition Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,838
Perttu Jussila,Green League,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,839
Päivi Räsänen,Christian Democrats,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,840
Lauri Lindén,Left Alliance,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,841
Joonas Räsänen,Social Democratic Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,842
Petri Honkonen,Centre Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,843
Iratxe García Pérez,Spanish Socialist Workers' Party,Spain,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,844
Mika Aaltola,Others,Finland,Director of the Finnish Institute of International Affairs,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,845
Ben Zyskowicz,National Coalition Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,846
Niko A. Kauko,Others,Finland,Common Name,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,847
Vapauden Liitto,Vapauden Liitto,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,848
Pekka Toveri,Others,Finland,Retired Major General,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,849
Sinimusta Liike,Sinimusta Liike,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,850
Annika Saarikko,Centre Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,851
Dimitri Qvintus,Social Democratic Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,852
Mika Lintilä,Centre Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,853
Sauli Niinistö,National Coalition Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,854
Perussuomalaiset Nuoret,Finns Party Youth,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,855
Ivan Puopolo,Others,Finland,Journalist,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,856
Shawn Huff,Others,Finland,Basketball Player,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,857
Left Alliance,Left Alliance,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,858
Mari Rantanen,Finns Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,859
Bella Forsgrén,Green League,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,860
Atte Harjanne,Green League,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,861
Jussi Hiippavuori,National Coalition Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,862
Tuulia Alanko,Others,Finland,Finns Party Youth,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,863
Anna-Maja Henriksson,Swedish People's Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,864
Joakim Vigelius,Finns Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,865
Matias Mäkynen,Social Democratic Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,866
Laura Huhtasaari,Finns Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,867
Jukka Polvinen,National Coalition Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,868
Eero Heinäluoma,Social Democratic Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,869
Ilkka Nuotio,National Coalition Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,870
Nikolaj Villumsen,Red-Green Alliance,Denmark,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,871
Tiina Sandberg,Communist Party of Finland,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,872
Lauri Laitinen,Finns Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,873
Ritva Elomaa,Finns Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,874
Jaana Sandström,National Coalition Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,875
Oras Tynkkynen,Green League,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,876
Kaisa Garedew,Green League,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,877
Saara Hyrkkö,Green League,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,878
Pia Sillanpää,Social Democratic Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,879
Jari Koskela,Finns Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,880
Teemu Keskisarja,National Coalition Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,881
Jenni Pitko,Green League,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,882
Jiri Mäntysalo,Finns Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,883
Paco Diop,Green League,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,884
Jouni Jussinniemi,Left Alliance,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,885
Kaisa Jussila,National Coalition Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,886
Pinja Perholehto,Green League,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,887
Jukka Hirvasjoki,National Coalition Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,888
Rosa Meriläinen,Green League,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,889
Ted Apter,National Coalition Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,890
Erkki Tuomioja,Social Democratic Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,891
Tarja Halonen,Social Democratic Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,892
Elsi Katainen,Centre Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,893
Eija-Riitta Korhola,National Coalition Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,894
Henriina Rantala,National Coalition Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,895
Miapetra Kumpula-Natri,Social Democratic Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,896
Teuvo Hakkarainen,Finns Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,897
Jouni Jussiniemi,National Coalition Party,Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,898
